subject,hemi,ROI,fwhm,fwhm_upper,fwhm_lower,fwhm_central5,fwhm_central10,fwhm_contra,fwhm_ipsi,fwhm_upperContra,fwhm_lowerContra,fwhm_upperIpsi,fwhm_lowerIpsi,CoM_x,CoM_y,centerX,centerY,includedvox,totalvox,proportion20
MBA24,lh,IOG_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF,lh,IOG_faces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05/ENK05_190317_19993_time_03_1,lh,ITG_limbs,18.35495904,0,100,0,7.922272048,100,0,0,100,0,0,14.18248177,-6.003327847,12.12551515,-5.271993087,42,251,0.171314741
CLC06/CLC06_190912_21275_time_04_1,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,lh,ITG_limbs,29.08783627,31.28358209,68.71641791,18.20895522,62.50746269,100,0,31.28358209,68.71641791,0,0,9.169108391,-5.004706383,7.293680211,-2.163196672,256,842,0.331353919
ENK05/ENK05_191208_21930_time_04_1,lh,ITG_limbs,26.70367995,58.94886364,41.05113636,10.08522727,52.91193182,100,0,58.94886364,41.05113636,0,0,14.88280296,1.589635491,8.856144173,0.944462962,59,285,0.354385965
INW06/INW06_191103_21656_time_04_1,lh,ITG_limbs,15.82340865,0,100,0,25.45454545,100,0,0,100,0,0,7.376878262,-8.673703194,6.895450505,-9.016531845,411,470,0.874468085
RJ09/RJ09_190914_21289_time_04_1,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOK07/AOK07_191207_21927_time_04_1,lh,ITG_limbs,33.70530061,63.14387211,36.85612789,34.99111901,96.31438721,61.90053286,0,38.76554174,23.13499112,24.37833037,13.72113677,10.68721294,3.481715441,1.59154215,1.747118568,244,952,0.257352941
CS11/CS11_190203_19652_time_03_1,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEJA09/GEJA09_190921_21343_time_04_1,lh,ITG_limbs,35.98263901,51.05633803,48.94366197,30.82942097,100,50.19561815,0,25.62597809,24.56964006,25.43035994,24.37402191,3.255356073,-2.876026154,0.024844157,0.150956961,498,594,0.838383838
MDT09/MDT09_191006_21450_time_03_1,lh,ITG_limbs,30.72445305,55.29978587,44.70021413,27.51605996,74.67880086,93.36188437,0,51.33832976,42.0235546,3.961456103,2.676659529,7.740805626,-3.350711346,5.885233131,0.636584935,525,857,0.613768961
DAPA10/DAPA10_190112_19476_time_03_1,lh,ITG_limbs,21.14193201,2.81848929,97.18151071,0,26.6065389,100,0,2.81848929,97.18151071,0,0,11.1193819,-5.087721825,10.67619135,-4.564291528,953,1216,0.783717105
STM10/STM10_190903_21220_time_03_1,lh,ITG_limbs,15.52629995,76.76348548,23.23651452,62.03319502,100,96.05809129,0,73.02904564,23.02904564,3.734439834,0.20746888,4.787477016,-0.172219753,3.246969561,1.699106821,293,344,0.965116279
DAPA10/DAPA10_191012_21490_time_04_1,lh,ITG_limbs,30.46196063,76.19825708,23.80174292,17.04793028,58.87799564,99.291939,0,75.49019608,23.80174292,0.708061002,0,11.53772831,-0.576851249,7.16667279,3.249446192,700,1284,0.549065421
CGSA11/CGSA11_190921_21340_time_04_1,lh,ITG_limbs,18.75657057,34.14285714,65.85714286,20.85714286,88.42857143,100,0,34.14285714,65.85714286,0,0,5.922744751,-2.182353258,6.601002421,-1.165640057,73,100,0.74
OS12/OS12_190725_20947_time_06_1,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CR24,lh,ITG_limbs,14.09900838,0,100,0,5.612244898,100,0,0,100,0,0,15.76609516,-5.110477924,11.04964332,-6.291985386,18,90,0.2
CS22,lh,ITG_limbs,19.61772382,28.72200264,71.27799736,0,14.75625823,100,0,28.72200264,71.27799736,0,0,10.53083038,-1.7973032,12.57329442,-1.661584059,95,253,0.375494071
EM,lh,ITG_limbs,25.23848948,46.51898734,53.48101266,21.75632911,74.28797468,100,0,46.51898734,53.48101266,0,0,8.881383896,-3.61661768,6.879764145,-0.333950686,683,1002,0.690618762
ES,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB23,lh,ITG_limbs,16.98658048,72.55244755,27.44755245,0,45.1048951,100,0,72.55244755,27.44755245,0,0,9.831133842,2.10584712,9.957666265,1.548651304,109,387,0.284237726
JEW23,lh,ITG_limbs,33.68216654,35.82554517,64.17445483,35.06898086,95.01557632,63.37338674,0,23.14196707,40.23141967,12.6835781,23.94303516,8.779797554,-8.958107948,1.783035555,-1.890301136,158,364,0.434065934
JP23,lh,ITG_limbs,18.16837826,15.77335375,84.22664625,5.206738132,66.61562021,100,0,15.77335375,84.22664625,0,0,6.464141846,-3.039036512,8.055659624,-2.564596933,202,229,0.88209607
JW,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM25,lh,ITG_limbs,27.369677,96.42133693,3.578663065,11.00607698,53.13977043,99.79743417,0,96.2187711,3.578663065,0.202565834,0,8.804320335,10.77590656,6.666114874,5.750986823,83,128,0.6484375
MG,lh,ITG_limbs,24.90644383,44.22764228,55.77235772,8.130081301,53.33333333,100,0,44.22764228,55.77235772,0,0,8.678437233,-2.397594452,8.973089886,-0.583425155,974,1059,0.9197356
MJH25,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,lh,ITG_limbs,25.35065539,33.98898505,66.01101495,5.114083399,46.1054288,100,0,33.98898505,66.01101495,0,0,10.18510532,-0.482650518,9.580581559,-1.606280095,538,856,0.629672897
MW23,lh,ITG_limbs,30.07072025,62.48600224,37.51399776,13.77379619,53.97536394,100,0,62.48600224,37.51399776,0,0,15.51240444,-2.055946827,8.371483263,1.503298787,162,528,0.3125
MZ23,lh,ITG_limbs,10.53423404,0,100,0,0,100,0,0,100,0,0,14.49079227,-7.000554562,13.06142143,-7.550675354,63,63,1
NAV22,lh,ITG_limbs,36.01843228,52.68901013,47.31098987,30.70927514,100,52.57209665,0,27.66952455,24.9025721,25.01948558,22.40841777,-2.232635975,4.672801495,0.355945171,0.369909037,90,98,0.918367347
NC24,lh,ITG_limbs,29.31577897,53.21154979,46.78845021,23.45315262,70.30053035,98.40895698,0,52.26870949,46.1402475,0.942840306,0.648202711,10.99637604,1.921745896,6.677434233,0.365132184,307,483,0.635610766
SP,lh,ITG_limbs,26.66928521,95.09594883,4.904051173,14.71215352,60.69651741,98.15209666,0,93.24804549,4.904051173,1.84790334,0,9.144563675,6.242154598,6.03077239,5.403096842,416,1184,0.353040541
ST25,lh,ITG_limbs,21.94432257,13.29842932,86.70157068,2.617801047,48.27225131,100,0,13.29842932,86.70157068,0,0,11.47676849,-1.348480225,9.003960273,-3.407948951,616,1056,0.596590909
TL24,lh,ITG_limbs,26.13092625,34.47251114,65.52748886,8.469539376,51.26300149,100,0,34.47251114,65.52748886,0,0,12.466609,-0.772467494,8.981416646,-1.610909783,170,390,0.438461538
MSH28,lh,ITG_limbs,12.69712376,0,100,0,56.52173913,100,0,0,100,0,0,9.99093914,-5.328429699,8.212898172,-4.714413137,71,78,0.91025641
KG22,lh,ITG_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,lh,ITG_limbs,22.03201063,9.489051095,90.51094891,0,20.54223149,100,0,9.489051095,90.51094891,0,0,11.25888634,-4.342203617,11.70215873,-3.8370835,119,237,0.502109705
DRS22,lh,ITG_limbs,24.7881672,98.10699588,1.893004115,18.35390947,70.04115226,93.90946502,0,92.01646091,1.893004115,6.090534979,0,4.72019577,2.858744383,4.788608342,5.592692864,88,320,0.2875
MBA24,lh,ITG_limbs,22.80662932,8.746355685,91.25364431,0.583090379,40.52478134,100,0,8.746355685,91.25364431,0,0,10.02324295,-4.180043221,9.486624009,-4.070117148,166,220,0.754545455
DF,lh,ITG_limbs,23.6022967,72.71078876,27.28921124,0,32.81958296,100,0,72.71078876,27.28921124,0,0,9.132482529,-2.571895361,10.87023385,2.169298376,371,633,0.586097946
ENK05/ENK05_190317_19993_time_03_1,lh,LOS_limbs,23.91848246,56.27208481,43.72791519,0,34.98233216,100,0,56.27208481,43.72791519,0,0,13.60197353,-1.208673835,10.8675036,0.592637032,576,1585,0.365299685
CLC06/CLC06_190912_21275_time_04_1,lh,LOS_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,lh,LOS_limbs,20.98968347,26.75086108,73.24913892,0,32.37657865,100,0,26.75086108,73.24913892,0,0,11.83506012,-6.314227581,10.89458374,-1.935482556,195,253,0.770750988
ENK05/ENK05_191208_21930_time_04_1,lh,LOS_limbs,28.27210674,40.80859128,59.19140872,4.864181933,40.36639292,100,0,40.80859128,59.19140872,0,0,13.80814648,-0.686250985,10.19974076,-1.011971927,500,1671,0.299820467
INW06/INW06_191103_21656_time_04_1,lh,LOS_limbs,24.31420646,4.191616766,95.80838323,5.988023952,50.0427716,100,0,4.191616766,95.80838323,0,0,6.835690498,-7.029598713,7.890634157,-4.992725764,312,512,0.609375
RJ09/RJ09_190914_21289_time_04_1,lh,LOS_limbs,20.9406962,52.65588915,47.34411085,0,27.13625866,100,0,52.65588915,47.34411085,0,0,16.26678658,2.714881182,11.57618281,0.249533174,127,755,0.169536424
AOK07/AOK07_191207_21927_time_04_1,lh,LOS_limbs,25.63277359,48.92473118,51.07526882,0.460829493,32.25806452,100,0,48.92473118,51.07526882,0,0,11.02167225,-3.206254959,11.19210655,-0.087383881,172,508,0.338582677
CS11/CS11_190203_19652_time_03_1,lh,LOS_limbs,22.56885389,50.99009901,49.00990099,0,29.7029703,100,0,50.99009901,49.00990099,0,0,13.98610306,0.599716127,11.38727826,0.073776755,373,561,0.664884135
GEJA09/GEJA09_190921_21343_time_04_1,lh,LOS_limbs,33.2940538,45.84854015,54.15145985,33.80474453,84.30656934,80.38321168,0,36.99817518,43.3850365,8.850364964,10.76642336,15.49098015,1.157982826,4.136143534,-0.545999548,86,436,0.199541284
MDT09/MDT09_191006_21450_time_03_1,lh,LOS_limbs,14.79838363,0,100,0,3.002309469,100,0,0,100,0,0,10.67789268,-7.93792963,11.08292762,-7.033621714,283,315,0.898412698
DAPA10/DAPA10_190112_19476_time_03_1,lh,LOS_limbs,16.14897294,0,100,0,21.55339806,100,0,0,100,0,0,10.46582127,-8.307466507,9.690842945,-6.428271626,289,486,0.594650206
STM10/STM10_190903_21220_time_03_1,lh,LOS_limbs,26.72438313,44.09893993,55.90106007,11.09540636,54.8409894,100,0,44.09893993,55.90106007,0,0,10.10154819,1.481572509,8.685585976,-0.602476054,672,1729,0.388663968
DAPA10/DAPA10_191012_21490_time_04_1,lh,LOS_limbs,20.42487543,16.80773881,83.19226119,0,23.45828295,100,0,16.80773881,83.19226119,0,0,11.49660015,-8.351965904,11.55066832,-2.798951131,291,618,0.48381877
CGSA11/CGSA11_190921_21340_time_04_1,lh,LOS_limbs,27.70324272,27.23684211,72.76315789,8.684210526,48.68421053,100,0,27.23684211,72.76315789,0,0,9.687533379,-2.84650135,8.95342271,-2.54597132,860,1214,0.710873147
OS12/OS12_190725_20947_time_06_1,lh,LOS_limbs,34.11517118,68.79063719,31.20936281,24.7941049,67.53359341,89.12006935,0,60.33810143,28.78196792,8.452535761,2.427394885,11.35405064,1.495725751,5.704206925,2.560550113,330,584,0.565068493
CR24,lh,LOS_limbs,24.05876124,12.63066202,87.36933798,5.574912892,49.56445993,100,0,12.63066202,87.36933798,0,0,12.96513939,-5.039799213,8.611173096,-3.82880074,645,1762,0.366061294
CS22,lh,LOS_limbs,25.85251025,50.64247921,49.35752079,1.284958428,35.90325019,100,0,50.64247921,49.35752079,0,0,9.672677994,-4.730857372,10.78062179,0.052820913,544,1698,0.327444052
EM,lh,LOS_limbs,18.39580878,5.820895522,94.17910448,0,26.86567164,100,0,5.820895522,94.17910448,0,0,14.2337513,-3.526435852,10.85723636,-3.604509879,111,719,0.179415855
ES,lh,LOS_limbs,28.9160379,31.46473779,68.53526221,16.93791441,60.81977095,100,0,31.46473779,68.53526221,0,0,12.72498989,-0.208538756,7.517255092,-2.133842688,282,1255,0.26374502
GB23,lh,LOS_limbs,14.44547573,0,100,0,6.067961165,100,0,0,100,0,0,9.393979073,-10.06340027,9.481887648,-8.436608843,148,170,0.870588235
JEW23,lh,LOS_limbs,29.95505727,24.47945976,75.52054024,22.11592572,67.30444569,95.83567811,0,24.25436128,71.58131683,0.225098481,3.93922341,8.762075424,-5.395765781,6.202993262,-3.11439424,653,1152,0.566840278
JP23,lh,LOS_limbs,24.75026982,13.63636364,86.36363636,9.008264463,55.20661157,100,0,13.63636364,86.36363636,0,0,11.42945099,-5.988988876,7.952108638,-3.786003781,782,1041,0.751200768
JW,lh,LOS_limbs,25.29340088,45.4617206,54.5382794,0,22.5730071,100,0,45.4617206,54.5382794,0,0,16.66305733,-4.738402843,12.33643939,-0.46049312,98,377,0.25994695
KM25,lh,LOS_limbs,32.35192384,70.20250723,29.79749277,33.07618129,82.78688525,78.59209257,0,54.19479267,24.3972999,16.00771456,5.400192864,4.953665733,4.436267853,3.778049979,2.600058575,1038,1466,0.708049113
MG,lh,LOS_limbs,29.03069281,57.78713169,42.21286831,11.06434155,50.75165364,100,0,57.78713169,42.21286831,0,0,13.2027235,0.848478198,8.944261076,0.886290213,437,858,0.51048951
MJH25,lh,LOS_limbs,24.01081254,78.43996494,21.56003506,4.206836109,46.97633655,100,0,78.43996494,21.56003506,0,0,14.11336899,5.258065224,9.269691153,2.778751088,28,149,0.187919463
MN,lh,LOS_limbs,12.83887331,59.27051672,40.72948328,82.37082067,100,98.48024316,0,58.05471125,40.42553191,1.215805471,0.303951368,2.401457071,-0.019290062,2.942534274,0.475752618,317,318,0.996855346
MW23,lh,LOS_limbs,25.95408108,29.79041916,70.20958084,7.784431138,50.4491018,100,0,29.79041916,70.20958084,0,0,9.405144691,-5.822343826,8.980365259,-2.078803578,280,584,0.479452055
MZ23,lh,LOS_limbs,25.1429157,42.85714286,57.14285714,4.229848364,44.85235435,100,0,42.85714286,57.14285714,0,0,11.24460411,-4.711414337,9.843888019,-0.722630261,399,709,0.564174894
NAV22,lh,LOS_limbs,31.65764003,63.25604839,36.74395161,33.92137097,84.47580645,82.20766129,0,51.20967742,30.99798387,12.04637097,5.745967742,12.76313114,-0.927921653,4.229283042,1.672940143,238,428,0.556074766
NC24,lh,LOS_limbs,30.02755916,42.09055338,57.90944662,21.57629961,66.5176076,98.71436557,0,41.75517049,56.95919508,0.335382895,0.950251537,12.40698433,-3.432740211,6.949730096,-0.917926345,350,1668,0.241007194
SP,lh,LOS_limbs,24.93180642,51.95121951,48.04878049,0,31.62601626,100,0,51.95121951,48.04878049,0,0,12.4363308,0.139123783,11.27276427,0.21879074,382,735,0.519727891
ST25,lh,LOS_limbs,19.98704058,1.272264631,98.72773537,1.017811705,50.25445293,100,0,1.272264631,98.72773537,0,0,8.720877647,-3.626692772,8.384736964,-4.57219787,728,991,0.734611504
TH,lh,LOS_limbs,27.49938757,14.76285905,85.23714095,7.348029392,46.69338677,100,0,14.76285905,85.23714095,0,0,10.05908203,-5.491585255,8.610937243,-4.068663101,872,1510,0.577483444
TL24,lh,LOS_limbs,31.25237253,62.58397933,37.41602067,18.65633075,60.36175711,99.37984496,0,62.01550388,37.36434109,0.568475452,0.051679587,10.88253212,-3.714452505,7.426873224,1.566905791,187,753,0.256308101
MSH28,lh,LOS_limbs,25.42302681,61.11111111,38.88888889,1.095461659,36.69796557,100,0,61.11111111,38.88888889,0,0,9.67384243,-2.886002779,10.6553096,1.131684429,305,354,0.861581921
KG22,lh,LOS_limbs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,lh,LOS_limbs,29.26132664,34.04129794,65.95870206,9.144542773,47.07964602,100,0,34.04129794,65.95870206,0,0,14.42760372,1.515975118,9.230543343,-1.853179417,95,402,0.236318408
DRS22,lh,LOS_limbs,24.73039709,63.07565789,36.92434211,5.592105263,48.10855263,100,0,63.07565789,36.92434211,0,0,8.640447617,0.763222873,9.433435977,1.274615087,733,1195,0.648535565
MBA24,lh,LOS_limbs,16.27835627,29.14285714,70.85714286,0,0.761904762,100,0,29.14285714,70.85714286,0,0,11.69400215,-1.050972581,13.8031512,-1.34588861,83,216,0.384259259
DF,lh,LOS_limbs,10.64931184,0,100,0,0,100,0,0,100,0,0,11.44186592,-11.11607838,11.64832461,-9.008735696,28,302,0.105960265
ENK05/ENK05_190317_19993_time_03_1,lh,IPS_places,27.18686296,68.66485014,31.33514986,8.923705722,50.13623978,100,0,68.66485014,31.33514986,0,0,7.754440784,4.593751431,8.935626905,2.030475124,647,913,0.710843373
CLC06/CLC06_190912_21275_time_04_1,lh,IPS_places,19.23449291,94.67213115,5.327868852,38.79781421,100,90.0273224,0,84.69945355,5.327868852,9.972677596,0,5.324052811,1.559653401,3.323960357,3.828190952,176,326,0.579754601
ED07/ED07_190914_21286_time_04_1,lh,IPS_places,24.63375969,70.9408826,29.0591174,1.748542881,39.88343047,100,0,70.9408826,29.0591174,0,0,11.75055027,-0.102782644,10.119501,2.056617938,359,561,0.639928699
ENK05/ENK05_191208_21930_time_04_1,lh,IPS_places,27.87782298,50.84745763,49.15254237,9.126466754,49.34810952,100,0,50.84745763,49.15254237,0,0,7.909399033,0.813939214,9.247331042,0.106512514,1234,1397,0.884037223
INW06/INW06_191103_21656_time_04_1,lh,IPS_places,22.13452717,41.81256437,58.18743563,0,36.35427394,100,0,41.81256437,58.18743563,0,0,10.98028755,-1.529077053,10.70974046,-0.701399183,625,782,0.803069054
RJ09/RJ09_190914_21289_time_04_1,lh,IPS_places,23.51612204,100,0,1.187214612,40.3652968,100,0,100,0,0,0,10.16945744,6.8663311,7.731324897,6.842129265,526,952,0.554621849
AOK07/AOK07_191207_21927_time_04_1,lh,IPS_places,25.27535865,67.82608696,32.17391304,9.565217391,54.7826087,100,0,67.82608696,32.17391304,0,0,9.728342056,3.408779144,8.635022018,1.789465876,628,778,0.807197943
CS11/CS11_190203_19652_time_03_1,lh,IPS_places,22.92341693,54.56292027,45.43707973,0.576368876,40.34582133,100,0,54.56292027,45.43707973,0,0,9.124254227,0.643954039,10.3541989,0.42502075,211,415,0.508433735
GEJA09/GEJA09_190921_21343_time_04_1,lh,IPS_places,24.26826023,21.26929674,78.73070326,12.52144082,62.17838765,100,0,21.26929674,78.73070326,0,0,7.823838234,0.450644433,7.679598954,-2.838995237,156,381,0.412073491
MDT09/MDT09_191006_21450_time_03_1,lh,IPS_places,19.19074803,100,0,0,32.87671233,100,0,100,0,0,0,6.450705051,8.021490097,7.672286986,7.817390644,49,100,0.52
DAPA10/DAPA10_190112_19476_time_03_1,lh,IPS_places,14.64807116,32.54716981,67.45283019,41.03773585,100,100,0,32.54716981,67.45283019,0,0,4.335078239,-0.855558395,4.982429505,-1.002057371,96,98,0.979591837
STM10/STM10_190903_21220_time_03_1,lh,IPS_places,23.32333489,64.09302326,35.90697674,2.139534884,43.81395349,100,0,64.09302326,35.90697674,0,0,10.82736301,4.010289669,9.945359869,1.274273229,395,588,0.673469388
DAPA10/DAPA10_191012_21490_time_04_1,lh,IPS_places,15.93627663,85.05976096,14.94023904,27.68924303,100,100,0,85.05976096,14.94023904,0,0,5.862298489,2.224649429,5.518452252,2.317084752,426,495,0.868686869
CGSA11/CGSA11_190921_21340_time_04_1,lh,IPS_places,19.58408984,86.93931398,13.06068602,3.430079156,57.91556728,100,0,86.93931398,13.06068602,0,0,6.491511822,1.758957744,8.460511441,3.070090719,476,482,0.987551867
OS12/OS12_190725_20947_time_06_1,lh,IPS_places,22.29547354,82.9787234,17.0212766,13.06990881,67.67983789,100,0,82.9787234,17.0212766,0,0,8.490826607,1.440667391,7.291751331,3.067825818,470,591,0.824027073
CR24,lh,IPS_places,13.31702767,100,0,0,13.03116147,100,0,100,0,0,0,10.66439915,4.878395557,10.40421843,5.83954387,99,118,0.838983051
CS22,lh,IPS_places,18.30305236,97.00149925,2.99850075,0,51.87406297,100,0,97.00149925,2.99850075,0,0,7.425403118,0.606211245,8.625430684,3.966170501,413,541,0.763401109
EM,lh,IPS_places,31.18985775,26.5625,73.4375,10.05208333,45.98958333,100,0,26.5625,73.4375,0,0,9.403344154,5.553217888,8.94596463,-2.924168056,91,402,0.226368159
ES,lh,IPS_places,20.69380304,100,0,0,36.31022327,100,0,100,0,0,0,9.45980835,9.816106796,8.977973592,5.793857261,99,680,0.161764706
GB23,lh,IPS_places,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,lh,IPS_places,28.2651783,41.2136536,58.7863464,13.46396966,56.06826802,100,0,41.2136536,58.7863464,0,0,10.48868465,-0.529242218,8.387751462,-0.968913158,685,879,0.779294653
JP23,lh,IPS_places,14.42571502,67.63285024,32.36714976,7.487922705,88.4057971,100,0,67.63285024,32.36714976,0,0,7.320914745,-0.306264132,7.467909017,1.011512204,325,326,0.996932515
JW,lh,IPS_places,23.13470993,32.82732448,67.17267552,0.284629981,38.33017078,100,0,32.82732448,67.17267552,0,0,9.734808922,0.744650602,10.44596737,-1.576786049,98,187,0.524064171
KM25,lh,IPS_places,28.95723094,91.12854556,8.871454436,32.64936632,84.06759203,51.96137598,0,47.25407363,4.707302354,43.87447194,4.164152082,2.965684891,1.763356328,0.214038744,5.149196129,380,406,0.938423645
MG,lh,IPS_places,24.34126033,17.37288136,82.62711864,6.694915254,51.27118644,100,0,17.37288136,82.62711864,0,0,7.459472179,-3.018609762,8.62337833,-3.304456127,171,308,0.555194805
MJH25,lh,IPS_places,23.07144378,54.5884579,45.4115421,3.405865658,47.68211921,100,0,54.5884579,45.4115421,0,0,7.395462513,-1.64584887,9.64501469,0.414511461,342,527,0.648956357
MN,lh,IPS_places,23.36171499,91.17920149,8.820798514,23.30547818,79.85143918,97.67873723,0,88.85793872,8.820798514,2.321262767,0,6.009551048,2.997924328,5.178364412,4.149552566,293,302,0.970198675
MW23,lh,IPS_places,18.18000379,92.5304878,7.469512195,8.68902439,73.47560976,100,0,92.5304878,7.469512195,0,0,4.895932674,1.916720152,7.216300718,3.395512268,314,323,0.972136223
MZ23,lh,IPS_places,21.29020221,100,0,17.66666667,76.88888889,93,0,93,0,7,0,3.321805,3.522896528,4.008483928,6.012641099,384,432,0.928240741
NAV22,lh,IPS_places,33.02744793,64.52061139,35.47938861,27.23483094,72.48726262,88.83742473,0,56.50764243,32.32978231,8.012968967,3.149606299,7.614239693,2.680261612,5.465087024,1.898058303,733,1093,0.676120769
NC24,lh,IPS_places,25.1370052,50.08,49.92,1.44,37.76,100,0,50.08,49.92,0,0,8.986753464,4.422372341,10.58489645,0.01337549,400,530,0.754716981
SP,lh,IPS_places,20.47831131,100,0,6.642512077,61.95652174,100,0,100,0,0,0,6.268224716,4.958346844,5.795238046,6.299182774,641,901,0.714761376
ST25,lh,IPS_places,20.02228798,94.69026549,5.309734513,3.034134008,55.49936789,100,0,94.69026549,5.309734513,0,0,8.722932816,4.20701313,8.238569949,3.971450736,320,436,0.788990826
TH,lh,IPS_places,28.18129486,40.26632847,59.73367153,20.16487001,66.77235257,100,0,40.26632847,59.73367153,0,0,7.582386494,0.692812741,7.154172711,-1.081942322,951,1214,0.783360791
TL24,lh,IPS_places,20.39049219,80.07334963,19.92665037,0,14.1809291,100,0,80.07334963,19.92665037,0,0,13.22208309,5.745369434,12.57578836,2.503196727,11,141,0.14893617
JG24,lh,IPS_places,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,lh,IPS_places,24.57101247,92.48120301,7.518796992,0.66833751,36.75856307,100,0,92.48120301,7.518796992,0,0,11.05953312,1.666065931,9.679372357,4.577625106,175,423,0.413711584
KG22,lh,IPS_places,23.39702265,60.03700278,39.96299722,17.29879741,71.60037003,100,0,60.03700278,39.96299722,0,0,6.543795586,1.643081188,7.347896831,0.927749403,468,566,0.833922261
