Session,Hemi,ROI,nrAdultFaces,meanAdultFaces,nrChildFaces,meanChildFaces,nrNoHeadBody,meanNoHeadBody,nrLimbs,meanLimbs,nrCars,meanCars,nrGuitars,meanGuitars,nrCorridors,meanCorridors,nrHouses,meanHouses,nrWords,meanWords,nrNumber,meanNumber,nrFaces,meanFaces,nrBodies,meanBodies,nrObjects,meanObjects,nrPlaces,meanPlaces,nrChars,meanChars
ST25,lh,MOG_places_toon_JC_10mm,0,-5.713938683,1,-3.89414923,0,-3.303051342,49,3.247425943,4,-0.164889946,1,-2.25327492,65,5.340616593,38,3.067485337,7,-0.425245807,24,1.6104594,0,-6.42050792,5,0.472022281,0,-1.466494181,62,5.736911036,21,0.774262798
es103118,lh,MOG_places_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.414767066,15,0.814023289,0,-5.710938695,12,1.343236741,72,3.894890363
jw103018,lh,MOG_places_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-0.153521709,0,-0.793386104,0,-1.183250547,8,1.056082416,4,1.051224851
mg_041817,lh,MOG_places_toon_JC_10mm,2,0.296148019,4,0.832875566,1,-0.863830632,2,0.098964038,0,-3.052660336,0,-1.917555857,29,2.586821419,3,0.703865055,2,0.756974475,3,0.533305838,5,0.778976331,1,-0.535486031,0,-3.452346468,29,2.297644078,2,0.907660136
SP171101,lh,MOG_places_toon_JC_10mm,0,-1.009665638,0,-1.953657114,0,-0.756707729,15,2.032134578,4,0.685712858,0,-0.507342403,10,1.053588087,0,0.132008251,0,-0.040942777,4,0.395388538,0,-2.045290906,3,0.878449082,0,0.118186944,11,0.796127783,3,0.241377861
TH181012,lh,MOG_places_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.165903513,0,-0.521246278,0,-1.110884776,4,0.516280662,2,0.952022012
JG24_170109_time_04_1,lh,MOG_places_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,lh,MOG_places_toon_JC_10mm,0,-2.196939411,0,-1.942186566,0,-1.438463286,0,0.248044915,0,-0.516841246,0,-0.679882148,34,2.626249469,44,3.616434956,1,-0.830050206,1,0.147921697,0,-2.776659989,0,-0.6698749,0,-0.802467931,50,4.216755582,2,-0.481977258
KG22_190128_time_03_1,lh,MOG_places_toon_JC_10mm,0,-1.305312696,0,-0.354093593,0,-2.295839631,0,0.019331584,4,0.286302626,0,-1.715742673,20,1.798757104,28,2.238309971,0,-0.195832951,2,0.316339733,0,-1.047165147,0,-1.354686945,0,-0.789322005,34,2.729450882,1,0.076879681
VN26,lh,MOG_places_toon_JC_10mm,0,-2.51941458,9,0.379312761,0,-3.155770187,10,0.278762897,1,-0.601637904,4,-1.390808583,27,1.911486118,35,2.674385969,9,0.129584533,11,0.7578547,0,-1.24800393,0,-1.694918158,0,-1.294170184,44,3.112443085,17,0.59876072
DRS22,lh,MOG_places_toon_JC_10mm,0,-6.394768262,8,-1.386467528,0,-3.653095224,23,2.39661427,6,0.222502205,2,-2.420287018,49,4.156515273,48,4.314308706,6,-0.104372112,9,0.118017714,0,-4.941598708,1,-0.386022366,0,-1.26421011,59,5.759499943,9,0.004689852
MBA24_190130_time_03_1,lh,MOG_places_toon_JC_10mm,0,-2.396435335,0,-0.860195525,0,-2.886362831,0,0.529103875,4,0.821868479,0,-0.901605087,9,1.512767247,31,2.500069349,3,-0.090665757,4,0.385041016,0,-2.08079197,0,-1.32034356,1,0.106862791,33,2.706141804,7,0.197162602
df032518,lh,MOG_places_toon_JC_10mm,0,-6.835855956,0,-4.091994445,1,-3.342002949,2,-0.677098303,14,1.567533504,0,-0.99321434,33,2.929952609,48,4.627649812,20,2.084410455,28,2.195714007,0,-7.253194434,2,-2.533814804,5,0.630006821,49,5.125728424,31,2.949802767
ENK05_181201_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLC06_190912_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07_190824_time_04_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05_190203_time_03_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_181110_time_03_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INW06_191006_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_190810_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOK07_190203_time_03_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS11_181215_time_03_2,rh,mOTS_words_toon_10mm,0,-1.912553712,0,-1.196744267,2,-0.038734459,0,-0.340497551,6,1.078504884,0,-0.318855357,0,-0.304055642,0,-1.315386541,11,1.405249026,29,2.392780624,0,-2.045041562,0,-0.281301458,1,0.649892633,0,-1.084391781,34,2.605956876
GEJA09_190921_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDT09_191027_time_03_2,rh,mOTS_words_toon_10mm,0,-1.478382502,7,-0.60319218,0,-0.809596513,6,0.202092402,0,0.059849863,0,-0.45008787,5,-0.433659303,16,1.12756675,17,1.145374087,5,0.631784987,5,-1.338301081,3,-0.329635043,1,-0.218913841,11,0.450451098,21,1.231146182
DAPA10_181201_time_03_2,rh,mOTS_words_toon_10mm,3,-1.113051662,0,-1.08362744,1,-0.49258284,1,-0.310244312,0,-0.269178145,1,-0.746538374,13,0.442823916,11,0.823952022,11,1.158470177,14,1.033101058,3,-1.481827922,3,-0.529056886,0,-0.649358541,14,0.853403191,21,1.512102945
STM10_190903_time_03_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10_190921_time_04_1,rh,mOTS_words_toon_10mm,0,-2.284394326,2,-1.794910998,3,-0.732078005,0,0.056825156,0,-0.735430231,0,-0.837869339,15,1.013983328,16,1.417905577,23,1.610905234,22,1.387199959,3,-2.717993257,5,-0.393555161,0,-1.065459082,20,1.642442815,29,2.069211564
CGSA11_190910_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OS12_190724_time_06_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS22_190217_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
em_050317,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAV22_181218_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB23_190117_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23_181211_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP23_170111_time_02_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MW23_190306_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZ190410,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CR24_181106_time_03_2,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC24_190217_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TL24_190428_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM25_181204_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mh102018,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN181023,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.428012641,0,-0.399714672,6,0.855320786,0,-0.461750777,0,-0.415584935
ST25,rh,mOTS_words_toon_10mm,1,-3.61560672,5,-0.502208551,0,-1.314710827,40,3.037010489,33,2.485567962,0,-1.178023659,0,-1.651044091,0,-2.580491298,23,1.839078635,31,2.250521062,1,-2.581269714,18,1.513503675,19,1.234668352,0,-2.870092449,38,2.812017622
es103118,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jw103018,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mg_041817,rh,mOTS_words_toon_10mm,16,1.524922345,9,0.484867337,4,0.235844122,28,2.595605259,0,-0.844913425,0,-1.214601676,0,-2.559027556,0,-0.620409281,4,0.204650959,1,0.152571553,20,1.386171983,23,1.990431817,0,-1.429141594,0,-2.219793801,2,0.251176731
SP171101,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH181012,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1.769698797,3,0.351313175,0,-0.909946728,0,-1.212562736,0,-0.001181515
JG24_170109_time_04_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22_190128_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,rh,mOTS_words_toon_10mm,0,-0.309256946,4,0.113252869,0,-0.509160317,0,-0.145868639,0,-0.094332877,0,-1.015232911,0,-0.882619936,0,-0.215814756,18,1.781472271,4,0.869190701,3,-0.102832153,0,-0.418488413,0,-0.676337269,0,-0.752523222,23,1.847634616
DRS22,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBA24_190130_time_03_1,rh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
df032518,rh,mOTS_words_toon_10mm,7,0.823355584,19,1.82411132,2,-0.137815505,0,-0.106232864,0,-0.222109346,0,-0.658878009,0,-1.569745433,0,-0.484505314,6,0.402588957,1,0.183517996,22,1.878851332,0,-0.163997647,0,-0.564140867,0,-1.406004706,5,0.408912032
ENK05_181201_time_03_1,lh,mOTS_words_toon_10mm,0,-0.87649373,11,0.500147567,1,-1.244571069,0,0.164683939,0,-0.374537491,0,-0.06107838,1,-1.073927631,1,-0.467745372,19,1.802708063,4,1.149296931,8,-0.147229218,1,-0.617440935,0,-0.327005385,1,-1.052062912,26,2.042622851
CLC06_190912_time_04_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07_190824_time_04_2,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05_190203_time_03_2,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_181110_time_03_2,lh,mOTS_words_toon_10mm,4,-1.752484044,5,-1.319265293,9,0.5801564,34,2.459863117,0,-1.158403573,0,-0.329861774,0,-2.502677715,0,-1.081963306,33,2.504758848,25,2.311489446,4,-2.041645095,27,2.211340254,0,-1.094510685,0,-2.446359239,43,3.322040104
INW06_191006_time_04_1,lh,mOTS_words_toon_10mm,2,-2.03866545,5,-0.731112685,0,-0.201225835,3,-0.175635593,0,0.276337027,0,-0.59662646,3,-1.126924131,6,0.008954002,34,2.427630304,12,1.500030933,5,-1.769646491,3,-0.253204509,0,-0.137131767,6,-0.771684363,39,2.71842547
RJ09_190810_time_04_1,lh,mOTS_words_toon_10mm,1,-0.439313314,3,-0.511389588,5,0.41144588,10,1.22872773,0,-0.432124307,0,-0.70629595,0,-1.077818804,0,-1.37998383,28,1.79437042,4,0.933970063,3,-0.647915993,12,1.177146623,0,-0.752225098,0,-1.661279199,19,1.890955589
AOK07_190203_time_03_2,lh,mOTS_words_toon_10mm,1,-1.141042772,3,-0.393039472,2,-0.390443554,1,0.172832424,2,0.739543998,0,-0.7696344,3,-1.153843191,4,0.109506203,18,1.653286126,6,0.64307763,2,-0.978294469,1,-0.101820398,0,0.120724667,4,-0.723404575,22,1.595014239
CS11_181215_time_03_2,lh,mOTS_words_toon_10mm,4,0.062378512,15,0.843091457,1,0.047296174,1,0.167176785,0,-0.824842775,0,-0.581650035,0,-1.417975078,0,-0.903191456,25,1.650065491,3,0.86181612,16,0.672453923,3,0.154979374,0,-0.983835815,0,-1.578994367,27,1.740885537
GEJA09_190921_time_04_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDT09_191027_time_03_2,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10_181201_time_03_2,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STM10_190903_time_03_2,lh,mOTS_words_toon_10mm,0,-1.060808195,2,-0.473374239,0,-0.280391795,1,0.622089632,0,0.085002954,0,-0.527654139,1,-0.521940588,1,0.109891707,11,0.880358465,5,0.753024613,2,-0.990846791,3,0.304490198,0,-0.245111876,1,-0.287101781,15,1.127382951
DAPA10_190921_time_04_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CGSA11_190910_time_04_1,lh,mOTS_words_toon_10mm,7,0.650409236,27,2.052744505,2,-0.077960066,5,0.156213931,0,-0.935367727,0,-1.019674885,0,-1.00613914,0,-1.031071728,10,1.164015141,0,-0.042874877,27,1.935333805,6,0.071957596,0,-1.328004871,0,-1.379830942,9,0.787339179
OS12_190724_time_06_1,lh,mOTS_words_toon_10mm,4,-0.483307253,5,-0.04105364,0,-0.997225975,3,-0.417107388,0,-0.235017046,0,-0.78949498,1,-0.304814674,0,-0.113692962,42,2.430968148,7,0.387203451,7,-0.319881383,2,-0.911083628,0,-0.64814901,2,-0.285930807,41,1.967157826
CS22_190217_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
em_050317,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAV22_181218_time_03_1,lh,mOTS_words_toon_10mm,0,-1.006199473,9,0.43845695,0,-2.077798678,0,-1.373032599,0,-1.265958262,0,-1.040311199,0,-1.95389825,0,-0.836557128,55,4.585551334,46,3.571083882,4,-0.271251694,0,-2.280463307,0,-1.597018389,0,-1.90450594,64,5.63438923
GB23_190117_time_03_1,lh,mOTS_words_toon_10mm,1,0.128677956,9,0.923417871,1,-0.908650796,1,-0.753355783,0,0.163191412,0,-0.080572014,0,-2.214709588,0,-0.957326454,44,2.441206142,14,1.05664407,10,0.772607607,3,-1.113229545,2,0.079275102,0,-2.164777048,39,2.427684472
JEW23_181211_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP23_170111_time_02_1,lh,mOTS_words_toon_10mm,0,0.090306765,0,-0.19724135,1,0.474439193,0,0.112847354,0,-0.158864306,0,0.253391181,0,-0.463411833,0,-0.041258091,0,-0.011120511,0,0.138550834,0,-0.094604439,0,0.368549562,0,0.02599665,0,-0.34721064,0,0.08602756
MW23_190306_time_03_1,lh,mOTS_words_toon_10mm,4,-0.517383826,8,0.29580619,0,-1.437106204,0,-0.234775276,0,-1.927142163,0,-1.432522721,0,-0.897156452,0,-0.992715742,53,3.694549336,34,2.65414859,9,-0.086474447,0,-1.03518678,0,-2.341993137,0,-1.279124863,59,4.388540925
MZ190410,lh,mOTS_words_toon_10mm,0,-0.854286112,1,0.390660936,2,-0.085186501,6,0.372004254,0,0.154949856,0,-0.56941768,0,-1.132195653,0,-1.726345409,17,1.787401336,6,1.368832915,0,-0.22551161,4,0.231230823,0,-0.21773549,0,-1.939081232,27,2.185963377
CR24_181106_time_03_2,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC24_190217_time_03_1,lh,mOTS_words_toon_10mm,0,-1.996966581,0,-0.48081075,0,-1.221049934,0,-0.943242885,0,-0.630372391,0,0.109875273,0,-0.231620938,0,-0.969185389,33,3.140652652,28,2.472896826,0,-1.556146159,0,-1.443549889,0,-0.424960407,0,-0.804224968,45,3.877325252
TL24_190428_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM25_181204_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mh102018,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.813716612,0,-0.089207177,6,-0.054814694,3,-0.154036111,1,1.087544201
MN181023,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.615131645,4,0.267800836,0,-0.895840421,1,0.470222933,5,0.772495359
ST25,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
es103118,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jw103018,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.044076118,44,3.535341638,0,-0.862191341,1,-0.390155992,0,-1.197516851
mg_041817,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP171101,lh,mOTS_words_toon_10mm,10,1.214005776,20,1.263217288,0,0.340471803,2,0.537922597,0,-0.750703412,0,-1.342327133,0,-2.314481911,0,-1.779380121,6,1.015077943,18,1.79638041,26,1.716910099,1,0.606508046,0,-1.468144838,0,-2.752028048,20,1.940636776
TH181012,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.212795777,0,0.027078376,1,0.166479817,1,-0.173961876,6,0.197605004
JG24_170109_time_04_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22_190128_time_03_1,lh,mOTS_words_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,lh,mOTS_words_toon_10mm,5,-0.982475314,8,0.095912318,0,-0.208673044,1,-0.233226324,0,-0.88459071,0,-0.572678299,6,-0.202813859,16,0.616287387,13,1.600279194,0,0.371620282,10,-0.525943118,1,-0.303314763,0,-1.028492823,16,0.274431813,12,1.386183082
DRS22,lh,mOTS_words_toon_10mm,2,-0.63486486,9,0.722900071,1,0.235422026,2,0.384598976,0,-0.568193107,0,-0.968429853,0,-0.645018074,0,-1.028265322,21,2.05865362,1,0.129375842,8,0.159206901,3,0.43450706,0,-1.017300798,1,-1.134795929,14,1.550132596
MBA24_190130_time_03_1,lh,mOTS_words_toon_10mm,1,0.288403083,6,0.465437851,0,-0.248194069,0,-0.129551623,0,-0.586448186,0,-0.55266245,0,-0.324518858,0,-0.513322958,17,1.27873654,0,0.184666563,8,0.523073284,0,-0.246273203,0,-0.781527078,0,-0.56523464,9,1.021889694
df032518,lh,mOTS_words_toon_10mm,0,-0.869424198,0,-0.030335048,8,0.678801123,15,1.178289232,0,-0.813543289,0,-0.409752751,0,-1.018446444,0,-0.682186471,23,1.743336348,1,0.107726151,0,-0.552420401,15,1.305538578,0,-0.876445241,0,-1.159335076,12,1.311478053
ENK05_181201_time_03_1,rh,MTG_limbs_toon_JC_10mm,1,-0.516623422,0,-0.120736911,11,1.240177982,16,1.579831162,0,-0.815960892,0,-0.47251227,0,-0.190195645,0,0.081517321,0,-0.304966334,0,-0.386257733,0,-0.399830975,23,1.937682001,0,-0.912577687,0,-0.077045713,0,-0.475460446
CLC06_190912_time_04_1,rh,MTG_limbs_toon_JC_10mm,0,-0.807807053,0,-0.806688694,21,2.278846269,26,2.672872954,1,0.684293578,0,0.23501338,0,-2.114248031,0,-1.394620299,0,-0.699482503,1,0.410682396,0,-1.090695271,33,3.386043079,1,0.670230932,0,-2.386202141,1,-0.212462504
ED07_190824_time_04_2,rh,MTG_limbs_toon_JC_10mm,0,-0.62292422,0,-0.2993064,9,1.205628002,5,0.451938746,0,-0.188627106,0,-0.299892355,0,-0.104002346,0,-0.901458284,0,0.373590058,0,0.44062587,0,-0.597913495,11,1.061796864,0,-0.323393179,0,-0.671130787,2,0.560407422
